,tweet_id,text,timestamp,rating_numerator,rating_denominator,name,floofer,Lifestage,Breed,Confidence Level,retweet_count,favorite_count,followers_count
347,798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,2016-11-16 17:01:16,12.0,10,Iroh,,,siberian_husky,0.703224,4186,12514,9228927
348,798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,2016-11-16 16:28:21,11.0,10,Shadow,,,west_highland_white_terrier,0.539463,1373,7217,9228927
349,798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,2016-11-14 17:03:50,13.0,10,Cooper,,,pekinese,0.524583,2436,10006,9228927
350,797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,2016-11-14 01:18:12,12.0,10,None,,pupper,american_staffordshire_terrier,0.489845,2911,11059,9228927
351,797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,2016-11-12 21:02:38,12.0,10,Cassie,,,pembroke,0.954089,4647,13988,9228927
352,797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,2016-11-12 00:36:46,12.0,10,Pancake,,,collie,0.767005,6201,19079,9228927
353,796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,2016-11-11 00:03:42,12.0,10,Tyr,,,cardigan,0.8391290000000001,1845,7373,9228927
354,796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,2016-11-10 17:02:03,11.0,10,Romeo,,,american_staffordshire_terrier,0.463996,2862,11299,9228927
355,796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,2016-11-09 22:49:15,12.0,10,None,,doggo,cocker_spaniel,0.116924,1665,7251,9228927
356,796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,2016-11-09 16:22:22,12.0,10,Snicku,,,pekinese,0.461164,3917,10539,9228927
357,796149749086875649,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,2016-11-09 00:37:46,11.0,10,Ruby,,,golden_retriever,0.600276,13471,30760,9228927
358,796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,2016-11-08 22:25:27,11.0,10,None,,,cardigan,0.700182,2267,8715,9228927
359,796080075804475393,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,2016-11-08 20:00:55,12.0,10,Yogi,,,chow,0.973846,2183,8083,9228927
360,796031486298386433,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,2016-11-08 16:47:50,13.0,10,Daisy,,,golden_retriever,0.893775,3523,10361,9228927
361,795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,2016-11-07 03:14:10,13.0,10,None,,doggo,golden_retriever,0.193082,22129,47129,9228927
362,795400264262053889,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,2016-11-06 22:59:35,12.0,10,Brody,,,golden_retriever,0.925494,2699,9589,9228927
363,794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,2016-11-04 00:15:59,12.0,10,Nimbus,,,samoyed,0.988307,2553,9220,9228927
364,793962221541933056,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,2016-11-02 23:45:19,12.0,10,Maximus,,,labrador_retriever,0.8616510000000001,4619,16038,9228927
365,793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2016-11-02 16:00:06,13.0,10,Clark,,,old_english_sheepdog,0.7652770000000001,1757,8838,9228927
366,793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,2016-11-01 23:53:02,12.0,10,Dobby,,,miniature_pinscher,0.538981,1525,7640,9228927
367,793500921481273345,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,2016-11-01 17:12:16,12.0,10,Fiona,,,golden_retriever,0.326122,2249,10203,9228927
368,793286476301799424,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,2016-11-01 03:00:09,13.0,10,Moreton,,,afghan_hound,0.274637,8655,23522,9228927
369,793271401113350145,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,2016-11-01 02:00:14,12.0,10,Dave,,,siberian_husky,0.231695,2267,8323,9228927
370,793256262322548741,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,2016-11-01 01:00:05,12.0,10,None,,,basset,0.207622,7874,19071,9228927
371,793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,2016-11-01 00:00:38,13.0,10,Tucker,,,golden_retriever,0.559308,3106,10062,9228927
372,793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",2016-10-31 23:00:11,11.0,10,Juno,,,wire-haired_fox_terrier,0.456047,2737,9355,9228927
373,793195938047070209,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,2016-10-31 21:00:23,12.0,10,Lily,,puppo,labrador_retriever,0.654762,5319,14554,9228927
374,793180763617361921,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,2016-10-31 20:00:05,11.0,10,Newt,,,lakeland_terrier,0.266824,1876,6616,9228927
375,793165685325201412,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,2016-10-31 19:00:10,12.0,10,Benji,,,golden_retriever,0.946224,2639,8981,9228927
376,793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,2016-10-31 18:00:14,11.0,10,Nida,,,italian_greyhound,0.193869,1603,5901,9228927
377,793120401413079041,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",2016-10-31 16:00:13,11.0,10,Robin,,,labrador_retriever,0.7249439999999999,3709,12119,9228927
378,792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,2016-10-30 17:02:53,12.0,10,Monster,,,yorkshire_terrier,0.912804,1586,7061,9228927
379,792394556390137856,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,2016-10-29 15:55:58,12.0,10,BeBe,,,cocker_spaniel,0.746387,4045,12811,9229403
380,792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2016-10-28 17:07:05,11.0,10,Remus,,,komondor,0.942856,1683,6835,9228927
381,791672322847637504,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,2016-10-27 16:06:04,13.0,10,None,,,golden_retriever,0.705092,2947,11237,9228927
382,791406955684368384,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,2016-10-26 22:31:36,12.0,10,Levi,,,pembroke,0.972629,3888,12583,9228927
383,791312159183634433,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,2016-10-26 16:14:55,12.0,10,Mabel,,,miniature_pinscher,0.892925,2386,8388,9228927
384,790987426131050500,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,2016-10-25 18:44:32,12.0,10,Misty,,,cocker_spaniel,0.349195,2003,9378,9228952
385,790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2016-10-24 23:37:28,12.0,10,Mosby,,,bernese_mountain_dog,0.996541,1818,7874,9228952
386,790337589677002753,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,2016-10-23 23:42:19,12.0,10,Maggie,,,pembroke,0.658808,1785,7487,9228952
387,790277117346975746,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,2016-10-23 19:42:02,11.0,10,Bruce,,,labrador_retriever,0.427742,2981,11996,9228952
388,789628658055020548,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,2016-10-22 00:45:17,13.0,10,Eli,,,chow,0.260702,1660,7148,9228952
389,789599242079838210,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,2016-10-21 22:48:24,12.0,10,Brownie,,,chesapeake_bay_retriever,0.8788219999999999,1806,6428,9228952
390,789530877013393408,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,2016-10-21 18:16:44,12.0,10,Rizzy,,,schipperke,0.363272,3180,11183,9228952
391,789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,2016-10-21 00:53:56,10.0,10,Stella,,,malamute,0.81286,2464,8729,9228952
392,789137962068021249,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,2016-10-20 16:15:26,12.0,10,Bo,,,chihuahua,0.746135,2628,9301,9228952
393,788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,2016-10-19 15:37:03,12.0,10,Butter,,,cocker_spaniel,0.500509,9738,26120,9228952
394,788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,2016-10-18 16:11:17,11.0,10,Dexter,,,golden_retriever,0.805238,4968,14825,9228952
395,788178268662984705,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2016-10-18 00:41:57,13.0,10,None,,,samoyed,0.73548,1989,6941,9228952
396,788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,2016-10-17 22:51:57,13.0,10,Leo,,,chow,0.814145,1208,5833,9229337
397,787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,2016-10-17 00:20:47,11.0,10,Frank,,,pug,0.362835,2862,8211,9228952
398,787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,2016-10-16 18:11:26,13.0,10,Tonks,,puppo,german_shepherd,0.992339,2607,9791,9228952
399,787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,2016-10-15 21:01:17,11.0,10,Moose,,,chihuahua,0.900483,2693,10418,9228952
400,786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,2016-10-14 16:13:10,12.0,10,Rory,,,golden_retriever,0.915303,7502,25475,9228952
401,786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",2016-10-13 23:23:56,9.75,10,Logan,,,pomeranian,0.467321,5775,17484,9228952
402,786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",2016-10-13 20:28:35,12.0,10,None,,,leonberg,0.512034,2384,10124,9228952
403,786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,2016-10-13 15:54:28,11.0,10,Dale,,,pembroke,0.709512,2954,9061,9228952
404,786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,2016-10-13 00:29:39,13.0,10,Rizzo,,doggo,golden_retriever,0.929266,3248,10359,9228952
405,786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,2016-10-12 15:55:59,11.0,10,Mattie,,,labrador_retriever,0.478193,4427,14523,9228952
406,785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,2016-10-11 16:00:24,12.0,10,Rusty,,,great_pyrenees,0.392108,1686,6389,9228952
407,785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,2016-10-10 17:32:08,11.0,10,Dallas,,,miniature_pinscher,0.436023,1853,8657,9228952
408,784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,2016-10-08 18:41:19,13.0,10,Rusty,,,chow,0.0903414,3026,9629,9228952
409,784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,2016-10-07 22:15:26,11.0,10,Frankie,,,malamute,0.757764,2378,8571,9228952
410,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,2016-10-07 16:33:21,12.0,10,Stormy,,,miniature_poodle,0.744819,1194,5478,9228952
411,783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,2016-10-06 00:08:09,12.0,10,Mairi,,,lakeland_terrier,0.26565900000000003,1839,7035,9228952
412,783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,2016-10-05 15:47:27,12.0,10,Loomis,,,chow,0.314265,3013,9934,9228952
413,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,2016-10-05 00:40:09,11.0,10,Finn,,,chihuahua,0.789,2089,8044,9228952
414,783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,2016-10-04 19:42:03,13.0,10,Godi,,,norwegian_elkhound,0.87713,5126,16106,9228952
415,783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,2016-10-04 15:55:06,12.0,10,Dave,,,cardigan,0.593858,10954,27682,9228952
416,783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,2016-10-03 23:25:55,11.0,10,Earl,,,chesapeake_bay_retriever,0.240602,2038,7795,9228952
417,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,2016-10-03 01:00:34,11.0,10,Deacon,,doggo,golden_retriever,0.560699,1330,7127,9228952
418,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",2016-10-02 23:23:04,10.0,10,Penny,,,irish_setter,0.574557,5049,16417,9228952
419,782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,2016-10-02 15:10:30,11.0,10,Timmy,,,malamute,0.8408709999999999,1775,7444,9228952
420,782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,2016-10-01 19:47:08,12.0,10,Sampson,,doggo,briard,0.5044270000000001,5166,15829,9228952
421,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,2016-09-30 01:08:10,5.0,10,None,,,pembroke,0.438087,2544,9942,9228952
422,781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,2016-09-28 21:56:36,11.0,10,Oakley,,,mexican_hairless,0.8877709999999999,1946,7973,9228952
423,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",2016-09-28 16:07:23,10.0,10,None,,,shetland_sheepdog,0.973841,2599,9347,9228952
424,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",2016-09-27 19:54:58,10.0,10,Dash,,,chesapeake_bay_retriever,0.488555,1881,6866,9228952
425,780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,2016-09-27 16:06:28,11.0,10,Koda,,,siberian_husky,0.951963,1208,5229,9228952
426,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,2016-09-27 02:53:48,12.0,10,Hercules,,,saint_bernard,0.995143,3136,11522,9228952
427,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,2016-09-26 23:04:13,12.0,10,None,,,golden_retriever,0.628312,1640,5990,9228952
428,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",2016-09-26 17:29:48,11.0,10,Bear,,,great_dane,0.382491,1011,5039,9228952
429,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,2016-09-25 23:47:39,11.0,10,None,,,vizsla,0.144012,2108,8270,9229337
430,779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,2016-09-25 00:06:08,11.0,10,Scout,,,golden_retriever,0.99383,6545,17873,9228952
431,779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,2016-09-22 20:33:42,13.0,10,None,,,chihuahua,0.721188,4243,14032,9228952
432,778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,2016-09-22 16:13:51,11.0,10,Jay,,,cocker_spaniel,0.7153510000000001,6694,18881,9228952
433,778748913645780993,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",2016-09-22 00:13:04,11.0,10,Mya,,,staffordshire_bullterrier,0.351434,1217,6513,9228952
434,778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",2016-09-21 17:42:10,10.0,10,Strider,,,german_shepherd,0.515699,1399,5449,9228952
435,778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,2016-09-21 16:00:17,11.0,10,Penny,,,airedale,0.786089,944,4366,9228952
436,778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,2016-09-21 01:39:11,14.0,10,None,,,pembroke,0.8483620000000001,4036,12952,9228952
437,778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,2016-09-21 00:00:35,13.0,10,Nala,,,collie,0.345266,1025,5541,9228952
438,778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,2016-09-20 17:36:50,11.0,10,Stanley,,,boston_bull,0.32207,3089,9829,9228952
439,778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,2016-09-20 01:12:28,12.0,10,None,,pupper,german_shepherd,0.717776,2485,8039,9228952
440,778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,2016-09-20 00:24:34,11.27,10,Sophie,,pupper,clumber,0.946718,1501,6238,9228952
441,777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,2016-09-19 15:00:20,3.0,10,Wesley,,,afghan_hound,0.123529,1525,6036,9228952
442,777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",2016-09-19 01:42:24,12.0,10,None,,,cocker_spaniel,0.253442,2745,10702,9228952
443,777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,2016-09-18 21:33:11,12.0,10,Derek,,,chow,0.999823,2353,8289,9228952
444,777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,2016-09-17 16:57:35,12.0,10,Jeffrey,,,chihuahua,0.988412,4014,13425,9228952
445,776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,2016-09-16 16:00:31,12.0,10,Solomon,,,toy_poodle,0.51661,1124,4638,9228952
446,776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,2016-09-15 17:48:25,11.0,10,Huck,,pupper,labrador_retriever,0.8848389999999999,2581,8311,9228952
447,776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,2016-09-15 00:36:55,13.0,10,None,floofer,,samoyed,0.940326,14822,28298,9228952
448,776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,2016-09-14 23:30:38,10.0,10,O,,,rottweiler,0.502228,2354,9078,9228952
449,775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,2016-09-13 23:44:54,12.0,10,Blue,,,chow,0.520022,2482,11124,9228952
450,775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,2016-09-12 16:05:54,11.0,10,Finley,,doggo,beagle,0.571229,2741,6993,9229395
451,775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,2016-09-11 21:34:30,13.0,10,Tucker,,,chow,0.316565,4411,14751,9228952
452,774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,2016-09-10 23:54:11,12.0,10,Finley,,,toy_poodle,0.7199409999999999,1668,8200,9228952
453,774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,2016-09-10 16:03:16,10.0,10,Sprinkles,,,walker_hound,0.6275930000000001,1621,6400,9228952
454,774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,2016-09-09 18:31:54,14.0,10,None,,,eskimo_dog,0.5960449999999999,5127,20687,9228952
455,773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",2016-09-08 16:33:46,12.0,10,Heinrich,,,pomeranian,0.554331,1634,6102,9228952
456,773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,2016-09-08 02:09:06,12.0,10,Loki,,,silky_terrier,0.324251,1507,6277,9228952
457,773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,2016-09-07 23:52:41,10.0,10,Shakespeare,,,old_english_sheepdog,0.969311,1234,5092,9228952
458,773547596996571136,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,2016-09-07 15:44:53,11.0,10,Chelsea,,pupper,norwegian_elkhound,0.372202,5734,20964,9228952
459,773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,2016-09-06 16:10:20,12.0,10,Grey,,,blenheim_spaniel,0.427766,3836,9468,9228952
460,772826264096874500,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",2016-09-05 15:58:34,11.0,10,Roosevelt,,,basset,0.915351,2225,7623,9228952
461,772581559778025472,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,2016-09-04 23:46:12,10.0,10,a,,,newfoundland,0.574345,1595,6162,9228952
462,772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,2016-09-03 22:02:38,12.0,10,Willem,,pupper,pembroke,0.367945,1301,5714,9228952
463,772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,2016-09-03 19:23:13,10.0,10,None,,,golden_retriever,0.275318,1061,3618,9228952
464,772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,2016-09-03 17:02:54,12.0,10,Jack,,,labrador_retriever,0.217821,691,3575,9228952
465,772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,2016-09-03 16:52:02,10.0,10,Finn,,,chihuahua,0.803293,441,2600,9228952
466,772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,2016-09-03 16:04:27,11.0,10,Penny,,,pembroke,0.54178,873,3795,9228952
467,771770456517009408,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,2016-09-02 18:03:10,11.0,10,Davey,,,papillon,0.53318,3164,11390,9228952
468,771500966810099713,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,2016-09-02 00:12:18,12.0,10,Dakota,,,labrador_retriever,0.833952,2436,7836,9228952
469,771380798096281600,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,2016-09-01 16:14:48,11.0,10,Fizz,,,collie,0.503728,4713,9980,9228952
470,771102124360998913,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,2016-08-31 21:47:27,12.0,10,Charlie,,,labrador_retriever,0.568789,1343,5910,9228952
